iter	Logloss
448	0.05311705197
449	0.05311481383
450	0.05311085861
451	0.05310881658
452	0.05310307691
453	0.05310265395
454	0.053100452
455	0.05309604308
456	0.05309355462
457	0.05309045112
458	0.05308945656
459	0.05308731151
460	0.05308555327
461	0.05308310865
462	0.05307998443
463	0.05307729897
464	0.05307428136
465	0.05307180147
466	0.0530695638
467	0.05306835278
468	0.05306529135
469	0.05306361128
470	0.05306142648
471	0.05305850376
472	0.0530562462
473	0.05305409994
474	0.05305142397
475	0.05305028886
476	0.05304775971
477	0.05304657354
478	0.05304324328
479	0.05304260886
480	0.05304073994
481	0.05303922934
482	0.05303774675
483	0.05303427006
484	0.05303271154
485	0.05303178433
486	0.05302944282
487	0.05302392367
488	0.05302172219
489	0.05301800734
490	0.05301607151
491	0.0530144832
492	0.05301247969
493	0.0530113491
494	0.05300943995
495	0.05300683719
496	0.05300467589
497	0.0530016673
498	0.05300005098
499	0.05299707132
500	0.05299397518
501	0.05298914828
502	0.05298726763
503	0.05298683881
504	0.05298473362
505	0.05298240964
506	0.05297982536
507	0.0529774806
508	0.05297612319
509	0.05297487059
510	0.05297207126
511	0.0529705272
512	0.05296963883
513	0.05296846035
514	0.05296812914
515	0.05296605461
516	0.05296424804
517	0.05296133165
518	0.05296011882
519	0.05295708632
520	0.05295562769
521	0.05295395666
522	0.05295218758
523	0.05295026578
524	0.05294836032
525	0.05294405669
526	0.05294141596
527	0.05293805173
528	0.05293643539
529	0.05293525791
530	0.05293219554
531	0.05292983407
532	0.05292847259
533	0.05292610885
534	0.05292426747
535	0.05292304469
536	0.05292141928
537	0.05292022362
538	0.05291871212
539	0.052917211
540	0.05291603972
541	0.05291515901
542	0.05291426655
543	0.05291032479
544	0.05290887563
545	0.05290620777
546	0.05290406817
547	0.05290366375
548	0.05289947943
549	0.05289679576
550	0.05289552555
551	0.05289257711
552	0.0528914045
553	0.05289019832
554	0.05288839716
555	0.05288787978
556	0.05288734973
557	0.05288276232
558	0.05287906735
559	0.05287723957
560	0.05287548043
561	0.05287441085
562	0.05287402767
563	0.05287212801
564	0.05287019896
565	0.05286739147
566	0.05286611855
567	0.05286455099
568	0.05286352072
569	0.05286198662
570	0.0528605057
571	0.05285940489
572	0.05285855222
573	0.05285746141
574	0.05285624226
575	0.05285491916
576	0.05285369865
577	0.05285179584
578	0.05285119034
579	0.0528497145
580	0.05284820612
581	0.05284621696
582	0.0528446092
583	0.05284378859
584	0.05284224951
585	0.05284093822
586	0.05283873172
587	0.05283408376
588	0.05283217503
589	0.05282974758
590	0.05282857272
591	0.05282637391
592	0.05282492431
593	0.05282311004
594	0.05282145889
595	0.05281931027
596	0.05281802787
597	0.05281663384
598	0.05281618694
599	0.05281351772
600	0.0528126931
601	0.05280897374
602	0.05280595614
603	0.05280446903
604	0.05280346541
605	0.05280213377
606	0.05279782741
607	0.05279641037
608	0.05279478457
609	0.052793527
610	0.0527926219
611	0.05279136931
612	0.05278849721
613	0.05278691657
614	0.05278391297
615	0.05278287547
616	0.05278202099
617	0.05278048056
618	0.05277881494
619	0.05277469025
620	0.05277322571
621	0.05277085204
622	0.05277008114
623	0.05276780418
624	0.05276611869
625	0.05276476081
626	0.05276205817
627	0.05275909618
628	0.05275630677
629	0.05275581514
630	0.05275448802
631	0.05275343471
632	0.05275251153
633	0.05275152961
634	0.05275066607
635	0.05274937369
636	0.05274580608
637	0.0527454672
638	0.05274311295
639	0.05274206641
640	0.05274035337
641	0.0527381293
642	0.05273624187
643	0.0527334371
644	0.05273225319
645	0.05273058531
646	0.05272964544
647	0.05272699157
648	0.05272496945
649	0.05272268932
650	0.05272116478
651	0.0527173496
652	0.05271464695
653	0.05271277578
654	0.05271055663
655	0.05271039261
656	0.05270926609
657	0.05270799451
658	0.05270652366
659	0.0527047162
660	0.05270082196
661	0.0527000321
662	0.05269813298
663	0.05269698883
664	0.05269451347
665	0.05269347419
666	0.05269298527
667	0.05269162967
668	0.05269053479
669	0.05268661343
670	0.05268577205
671	0.05268528087
672	0.0526841164
673	0.05268242295
674	0.0526808202
675	0.05267960735
676	0.05267953506
677	0.05267876444
678	0.05267779245
679	0.05267740386
680	0.05267641607
681	0.05267426289
682	0.0526714405
683	0.05266968948
684	0.05266770985
685	0.0526669282
686	0.05266498156
687	0.05266456178
688	0.05266366662
689	0.05266095447
690	0.0526585532
691	0.05265759252
692	0.05265696939
693	0.05265568879
694	0.05265442535
695	0.05265296128
696	0.05265231419
697	0.05265178009
698	0.05265013481
699	0.05264951845
700	0.05264905666
701	0.05264792698
702	0.05264585697
703	0.05264228899
704	0.05264055966
705	0.0526391878
706	0.05263794649
707	0.05263710874
708	0.05263478793
709	0.05263397276
710	0.0526322945
711	0.05262993887
712	0.05262880917
713	0.05262876263
714	0.05262728231
715	0.05262461256
716	0.05262372869
717	0.05262370113
718	0.05262262792
719	0.05262114494
720	0.05262107129
721	0.05262025295
722	0.05261894976
723	0.05261778618
724	0.05261660769
725	0.05261359327
726	0.05261285408
727	0.05261113605
728	0.05261048309
729	0.05260886267
730	0.05260870859
731	0.05260667471
732	0.05260561687
733	0.05260414693
734	0.05260291376
735	0.05260087402
736	0.05260027662
737	0.0525978478
738	0.05259633303
739	0.05259566065
740	0.05259376504
741	0.05259054906
742	0.05258967606
743	0.05258759652
744	0.05258597203
745	0.05258498425
746	0.05257976919
747	0.05257881394
748	0.05257798883
749	0.05257563006
750	0.05257352525
751	0.05257116241
752	0.05257031108
753	0.05256833277
754	0.05256760886
755	0.05256670105
756	0.05256580951
757	0.05256529031
758	0.05256434592
759	0.05256301786
760	0.05256107165
761	0.0525608263
762	0.05256028001
763	0.05255943998
764	0.05255768175
765	0.05255696191
766	0.05255686431
767	0.05255631544
768	0.05255461232
769	0.05255353415
770	0.05255287397
771	0.05255158027
772	0.05255092325
773	0.05255046914
774	0.05254934133
775	0.05254789127
776	0.05254731107
777	0.05254567165
778	0.05254530565
779	0.05254505486
780	0.05254438246
781	0.05254345705
782	0.05254180275
783	0.05253999889
784	0.05253860125
785	0.05253813985
786	0.05253562923
787	0.05253434282
788	0.05253371249
789	0.05253256146
790	0.05253100342
791	0.05252985577
792	0.05252886845
793	0.05252698789
794	0.05252603038
795	0.05252502537
796	0.05252435206
797	0.05252246915
798	0.05252056405
799	0.05251972764
800	0.05251898884
801	0.05251761336
802	0.05251659312
803	0.05251529762
804	0.05251404413
805	0.05251330029
806	0.05251301833
807	0.05251219187
808	0.05251055744
809	0.05251043047
810	0.0525080161
811	0.05250711685
812	0.0525063315
813	0.05250575635
814	0.05250512282
815	0.05250387068
816	0.05250067368
817	0.05249930178
818	0.05249925072
819	0.05249895791
820	0.05249582959
821	0.05249496426
822	0.0524937993
823	0.05249307308
824	0.05249099447
825	0.05249081194
826	0.05248970441
827	0.05248781276
828	0.05248615892
829	0.05248515938
830	0.05248430126
831	0.05248366828
832	0.05248274734
833	0.05248042652
834	0.05247966486
835	0.05247850173
836	0.05247793824
837	0.05247698207
838	0.05247686505
839	0.05247384971
840	0.05247362876
841	0.05247295501
842	0.05247088713
843	0.0524700575
844	0.05246892421
845	0.0524681679
846	0.05246720541
847	0.05246533782
848	0.0524646207
849	0.0524637034
850	0.05246275088
851	0.05246077621
852	0.05246051639
853	0.05246006678
854	0.05245948883
855	0.05245822541
856	0.052456436
857	0.05245573966
858	0.05245438585
859	0.05245393474
860	0.0524534833
861	0.05245167038
862	0.05244983807
863	0.05244825831
864	0.05244649782
865	0.05244425338
866	0.05244284083
867	0.05244152271
868	0.05244048703
869	0.05243972429
870	0.05243894481
871	0.05243816805
872	0.05243766873
873	0.05243743329
874	0.05243709441
875	0.05243683007
876	0.05243666468
877	0.05243565474
878	0.05243533169
879	0.0524335581
880	0.05243283149
881	0.05243143518
882	0.05243073116
883	0.05242918034
884	0.05242814058
885	0.05242700693
886	0.05242515742
887	0.05242508015
888	0.0524230675
889	0.05242242991
890	0.05242176746
891	0.05242119042
892	0.05242060389
893	0.05241970512
894	0.05241908832
895	0.05241854569
896	0.05241799804
897	0.05241701476
898	0.05241599758
899	0.05241391445
900	0.05241332476
901	0.05241233651
902	0.05241208528
903	0.05241091268
904	0.05240969716
905	0.05240890863
906	0.05240808079
907	0.05240712283
908	0.05240644458
909	0.05240521732
910	0.0524043068
911	0.052404197
912	0.05240348755
913	0.05240294124
914	0.05240102486
915	0.05240045757
916	0.05240022396
917	0.05239864423
918	0.05239825108
919	0.05239708706
920	0.05239614399
921	0.05239561619
922	0.0523945466
923	0.05239369796
924	0.05239369027
925	0.05239365639
926	0.05239274226
927	0.05239113497
928	0.05239070479
929	0.05239036001
930	0.05238940072
931	0.05238921229
932	0.05238910746
933	0.05238814454
934	0.05238735512
935	0.05238563304
936	0.05238484317
937	0.05238450879
938	0.05238402032
939	0.05238335473
940	0.05238305334
941	0.05238238546
942	0.05238126479
943	0.05237958655
944	0.05237888412
945	0.05237842546
946	0.05237770576
947	0.05237755529
948	0.05237722095
949	0.05237661138
950	0.05237558969
951	0.05237538544
952	0.05237439355
953	0.05237377586
954	0.05237372028
955	0.05237314319
956	0.0523707546
957	0.05237013059
958	0.05236933981
959	0.05236804881
960	0.05236784411
961	0.05236673341
962	0.05236599687
963	0.05236523226
964	0.05236436761
965	0.05236236898
966	0.0523621923
967	0.05236036091
968	0.05235831348
969	0.0523576899
970	0.05235685659
971	0.05235630519
972	0.05235561564
973	0.05235549454
974	0.05235492699
975	0.05235470559
976	0.05235452665
977	0.05235395909
978	0.05235308108
979	0.05235232465
980	0.0523521683
981	0.05235121089
982	0.05235101386
983	0.05235006357
984	0.05234997908
985	0.05234926885
986	0.05234905873
987	0.05234873294
988	0.05234690646
989	0.05234641984
990	0.05234504751
991	0.05234434439
992	0.05234397657
993	0.05234333898
994	0.05234248629
995	0.05234229966
996	0.05234177456
997	0.05234114235
998	0.05233960147
999	0.05233932672
1000	0.05233735384
1001	0.05233599909
1002	0.05233464077
1003	0.05233289519
1004	0.05233255809
1005	0.05233170721
1006	0.05233087799
1007	0.05233062584
1008	0.05232994126
1009	0.05232902484
1010	0.05232840895
1011	0.05232681112
1012	0.05232647403
1013	0.05232577994
1014	0.05232520787
1015	0.05232453639
1016	0.05232374958
1017	0.05232352137
1018	0.05232221727
1019	0.05232081465
1020	0.05232053359
1021	0.05232032935
1022	0.05232020237
1023	0.05232010929
1024	0.05231953993
1025	0.05231863618
1026	0.05231837093
1027	0.05231818025
1028	0.05231768725
1029	0.05231753768
1030	0.05231697962
1031	0.05231651283
1032	0.0523160596
1033	0.05231546218
1034	0.05231539169
1035	0.05231445083
1036	0.05231441422
1037	0.05231382092
1038	0.05231349466
1039	0.052311886
1040	0.05231100705
1041	0.05231060941
1042	0.05231009793
1043	0.0523098842
1044	0.05230976763
1045	0.05230869442
1046	0.05230814586
1047	0.05230670213
1048	0.05230587251
1049	0.05230564205
1050	0.05230445293
1051	0.05230343486
1052	0.05230336708
1053	0.0523010553
1054	0.05230036709
1055	0.05229926452
1056	0.05229907973
1057	0.05229880273
1058	0.05229641099
1059	0.05229629486
1060	0.05229481859
1061	0.05229466406
1062	0.05229380279
1063	0.05229306755
1064	0.05229287099
1065	0.05229212812
1066	0.05229135542
1067	0.05229063878
1068	0.052290435
1069	0.05228944721
1070	0.05228934646
1071	0.05228931889
1072	0.05228857602
1073	0.05228774004
1074	0.05228757693
1075	0.05228649648
1076	0.0522849687
1077	0.0522846813
1078	0.05228316843
1079	0.05228305142
1080	0.05228261627
1081	0.05228207178
1082	0.05228186302
1083	0.05228099497
1084	0.05228087928
1085	0.05228005732
1086	0.05227841116
1087	0.05227773879
1088	0.05227749523
1089	0.05227713013
1090	0.05227636014
1091	0.05227583825
1092	0.05227480933
1093	0.05227436424
1094	0.05227425309
1095	0.05227362227
1096	0.05227251969
1097	0.05227236651
1098	0.05227179767
1099	0.05227154416
1100	0.05226983382
1101	0.05226892602
1102	0.05226868971
1103	0.05226797844
1104	0.05226788673
1105	0.05226695679
1106	0.05226672238
1107	0.05226585484
1108	0.05226495472
1109	0.05226302206
1110	0.05226246809
1111	0.05226208896
1112	0.05226127921
1113	0.05226035877
1114	0.05226007048
1115	0.05225992181
1116	0.05225950744
1117	0.05225914148
1118	0.05225904026
1119	0.05225877864
1120	0.05225854954
1121	0.05225845781
1122	0.0522579436
1123	0.05225668514
1124	0.05225622333
1125	0.05225606743
1126	0.05225585732
1127	0.05225543708
1128	0.05225488079
1129	0.05225401049
1130	0.05225380352
1131	0.05225308098
1132	0.0522526779
1133	0.05225262549
1134	0.0522520385
1135	0.05225185006
1136	0.05225123697
1137	0.05225094371
1138	0.05225039242
1139	0.05224910867
1140	0.05224889268
1141	0.05224696679
1142	0.05224673499
1143	0.05224620449
1144	0.05224572009
1145	0.05224507468
1146	0.05224468472
1147	0.0522437647
1148	0.05224374798
1149	0.05224338784
1150	0.05224317321
1151	0.05224292633
1152	0.05224238044
1153	0.05224045049
1154	0.05223910165
1155	0.05223874694
1156	0.05223866018
1157	0.05223711831
1158	0.05223697868
1159	0.05223629138
1160	0.05223541695
1161	0.05223477213
1162	0.05223447623
1163	0.05223384948
1164	0.05223326249
1165	0.05223227873
1166	0.05223195068
1167	0.05223125976
1168	0.05223106366
1169	0.0522301084
1170	0.0522295797
1171	0.05222883927
1172	0.0522288239
1173	0.0522280955
1174	0.05222726721
1175	0.05222585146
1176	0.05222531102
1177	0.05222437293
1178	0.05222405751
1179	0.05222293686
1180	0.05222246693
1181	0.05222227216
1182	0.05222071408
1183	0.05221890072
1184	0.05221832687
1185	0.05221818588
1186	0.05221799247
1187	0.0522178655
1188	0.0522177932
1189	0.05221719312
1190	0.05221641181
1191	0.05221622564
1192	0.05221466758
1193	0.05221455327
1194	0.05221399746
1195	0.05221294594
1196	0.05220948009
1197	0.05220889987
1198	0.05220890303
1199	0.05220876431
1200	0.05220863554
1201	0.05220843175
1202	0.05220746609
1203	0.05220668542
1204	0.05220579771
1205	0.05220552749
1206	0.05220537883
1207	0.05220485999
1208	0.05220475426
1209	0.05220433855
1210	0.05220421881
1211	0.05220421881
1212	0.05220387719
1213	0.05220294453
1214	0.05220270368
1215	0.05220252248
1216	0.05220251028
1217	0.0522018302
1218	0.05220090928
1219	0.05220077871
1220	0.05220073895
1221	0.05220021659
1222	0.05219974348
1223	0.05219932549
1224	0.05219736482
1225	0.05219732822
1226	0.05219729162
1227	0.05219675073
1228	0.05219618815
1229	0.05219611495
1230	0.05219581759
1231	0.05219515876
1232	0.05219427491
1233	0.05219422023
1234	0.05219415245
1235	0.0521924611
1236	0.05219139332
1237	0.05219122206
1238	0.0521909121
1239	0.05219044938
1240	0.05218908248
1241	0.05218831115
1242	0.05218689544
1243	0.05218650187
1244	0.05218594832
1245	0.05218552311
1246	0.05218471968
1247	0.05218394609
1248	0.05218340655
1249	0.05218248835
1250	0.05218233968
1251	0.05218224841
1252	0.05218123221
1253	0.05218109123
1254	0.05218074148
1255	0.05218038089
1256	0.0521797487
1257	0.0521797487
1258	0.05217916412
1259	0.05217749128
1260	0.05217640588
1261	0.05217636521
1262	0.0521763006
1263	0.05217613703
1264	0.05217579677
1265	0.05217572583
1266	0.05217565579
1267	0.05217495085
1268	0.05217459885
1269	0.05217365895
1270	0.05217353876
1271	0.05217340907
1272	0.05217333677
1273	0.05217193914
1274	0.05217192197
1275	0.05217105528
1276	0.05217087814
1277	0.05217036843
1278	0.0521692672
1279	0.05216919535
1280	0.05216841047
1281	0.05216788445
1282	0.05216677917
1283	0.05216593189
1284	0.05216592014
1285	0.05216539462
1286	0.0521640603
1287	0.05216387774
1288	0.05216365858
1289	0.05216355917
1290	0.05216329305
1291	0.05216308972
1292	0.05216290988
1293	0.05216162072
1294	0.05216090496
1295	0.05215920773
1296	0.05215875496
1297	0.05215786747
1298	0.0521573198
1299	0.0521569214
1300	0.0521565825
1301	0.05215609087
1302	0.05215549575
1303	0.05215499825
1304	0.05215455858
1305	0.05215287394
1306	0.05215246409
1307	0.05215199115
1308	0.05215185555
1309	0.05215141
1310	0.05215125005
1311	0.05215007699
1312	0.0521494674
1313	0.05214914748
1314	0.05214737526
1315	0.05214732917
1316	0.05214714119
1317	0.05214708516
1318	0.05214615789
1319	0.05214570421
1320	0.05214516241
1321	0.05214457992
1322	0.05214370283
1323	0.05214362872
1324	0.05214330563
1325	0.05214167482
1326	0.05214117776
1327	0.05214037521
1328	0.05213981851
1329	0.05213968701
1330	0.05213906658
1331	0.05213875842
1332	0.05213849318
1333	0.05213847691
1334	0.0521374828
1335	0.05213674804
1336	0.05213616606
1337	0.05213611003
1338	0.05213598304
1339	0.05213587912
1340	0.05213575395
1341	0.05213568844
1342	0.05213515845
1343	0.05213456559
1344	0.05213403463
1345	0.05213259994
1346	0.05213212913
1347	0.05213199537
1348	0.05213193031
1349	0.05213126288
1350	0.05213074098
1351	0.05213002563
1352	0.05213002292
1353	0.0521299113
1354	0.05212984307
1355	0.05212934237
1356	0.05212908888
1357	0.05212877661
1358	0.05212829176
1359	0.05212773021
1360	0.05212757206
1361	0.05212698598
1362	0.05212681472
1363	0.05212533801
1364	0.05212533619
1365	0.05212514234
1366	0.05212511252
1367	0.05212304429
1368	0.05212298555
1369	0.05212242794
1370	0.05212165439
1371	0.05212117089
1372	0.05212109904
1373	0.05212021021
1374	0.05212016141
1375	0.05212007556
1376	0.05211986589
1377	0.05211904395
1378	0.05211898792
1379	0.05211890025
1380	0.05211851482
1381	0.05211791925
1382	0.05211741903
1383	0.05211634719
1384	0.05211561786
1385	0.05211547553
1386	0.0521148789
1387	0.05211471036
1388	0.05211465117
1389	0.05211382289
1390	0.05211300043
1391	0.05211270488
1392	0.05211216809
1393	0.05211164618
1394	0.05211110212
1395	0.05211098644
1396	0.05211028422
1397	0.0521092706
1398	0.05210866104
1399	0.0521083741
1400	0.05210776451
1401	0.05210771119
1402	0.05210712377
1403	0.05210576815
1404	0.05210564931
1405	0.05210538812
1406	0.05210527515
1407	0.05210518026
1408	0.05210377991
1409	0.05210377313
1410	0.05210309895
1411	0.05210184817
1412	0.05210166018
1413	0.0521015793
1414	0.05210143335
1415	0.05210135742
1416	0.05210090282
1417	0.05209916853
1418	0.0520979295
1419	0.05209768232
1420	0.05209704382
1421	0.05209665615
1422	0.05209616316
1423	0.05209519972
1424	0.05209476411
1425	0.05209454543
1426	0.05209436015
1427	0.05209413648
1428	0.05209307907
1429	0.05209295751
1430	0.05209258291
1431	0.05209028921
1432	0.05208978951
1433	0.05208961644
1434	0.0520895934
1435	0.05208942214
1436	0.05208880488
1437	0.05208873755
1438	0.05208864537
1439	0.05208789522
1440	0.05208743611
1441	0.05208720882
1442	0.05208712748
1443	0.05208672125
1444	0.0520861166
1445	0.05208579893
1446	0.05208574787
1447	0.05208556351
1448	0.05208541213
1449	0.05208505154
1450	0.05208469954
1451	0.05208455584
1452	0.05208447315
1453	0.05208431725
1454	0.0520841356
1455	0.05208403167
1456	0.05208387306
1457	0.05208326981
1458	0.05208319028
1459	0.05208201768
1460	0.05208121157
1461	0.05208111393
1462	0.05208104706
1463	0.05208053961
1464	0.05208051294
1465	0.05208037332
1466	0.05208025808
1467	0.05208018669
1468	0.05207877732
1469	0.05207833683
1470	0.052077725
1471	0.05207724103
1472	0.05207700063
1473	0.0520769672
1474	0.05207689671
1475	0.05207690303
1476	0.05207649919
1477	0.05207544543
1478	0.05207488737
1479	0.05207483541
1480	0.05207480966
1481	0.05207470527
1482	0.05207368403
1483	0.05207353084
1484	0.05207333337
1485	0.05207261897
1486	0.0520725887
1487	0.05207195796
1488	0.05207128425
1489	0.05207043927
1490	0.0520702635
1491	0.05206999645
1492	0.05206960918
1493	0.0520694203
1494	0.05206854143
1495	0.05206828974
1496	0.05206827348
1497	0.05206773952
1498	0.05206511956
1499	0.05206434552
